Date,S&P,AAPL,MSFT,AMZN,FB,TSLA,GOOG-A,GOOG-C,BRK-B,JNJ,JPM,V,NVDA,UNH,NFLX,PG,DIS,HD,PYPL,MA,BAC,VZ,INTC,ADBE,CMCSA,CRM,T,MRK,TMO,PFE,WMT,MDY,IWM,TLT
4/7/2017,2355.540039,35.834999,65.68,894.880005,140.779999,60.507999,842.099976,824.669983,166.169998,124.919998,86.18,88.739998,100.330002,166.020004,143.110001,89.230003,112.580002,147.130005,43.040001,112.239998,23.16,48.66,36.029999,130.220001,38.029999,84.379997,40.59,63.130001,153.110001,32.35294,72.900002,310.079987,135.520004,120.709999
4/10/2017,2357.159912,35.7925,65.529999,907.039978,141.039993,62.478001,841.700012,824.72998,166.350006,124.339996,85.879997,88.860001,97.769997,165.479996,143.850006,89.489998,112.43,148.210007,43.049999,112.32,23.02,48.540001,35.799999,130.160004,37.669998,84.239998,40.380001,62.549999,153.449997,32.296017,73.059998,310.899994,135.820007,121.269997
4/11/2017,2353.780029,35.407501,65.480003,902.359985,139.919998,61.742001,839.880005,823.349976,165.699997,124.220001,85.730003,88.849998,98.120003,165.830002,144.350006,89.800003,113.07,148.199997,42.689999,112.110001,22.92,48.700001,35.740002,129.949997,37.23,83.860001,40.310001,62.580002,152.869995,32.19165,73.43,312.73999,136.899994,122.419998
4/12/2017,2344.929932,35.450001,65.230003,896.22998,139.580002,59.368,841.460022,824.320007,165.110001,125.400002,85.400002,88.68,97.309998,165.559998,143.830002,90.309998,113.040001,146.539993,42.490002,111.470001,22.65,48.919998,35.630001,129.380005,37.290001,83.370003,40.560001,63.049999,152.460007,32.182163,73.440002,308.899994,135.039993,123.089996
4/13/2017,2328.949951,35.262501,64.949997,884.669983,139.389999,60.799999,840.179993,823.559998,162.899994,124.989998,84.400002,88.870003,95.489998,164.960007,142.919998,90.029999,113.199997,145.910004,42.549999,111.220001,22.34,48.619999,35.25,129.050003,37.139999,83.129997,40.279999,62.610001,152.179993,32.144211,73.150002,305.450012,133.720001,123.470001
4/17/2017,2349.01001,35.4575,65.480003,901.98999,141.419998,60.287998,855.130005,837.169983,164.350006,125.720001,85.860001,89.809998,99.230003,167.179993,147.25,90.389999,113.779999,147.309998,43.099998,112.669998,22.809999,48.810001,35.48,129.990005,37.200001,84.199997,40.299999,62.799999,153.699997,32.258064,73.489998,309.220001,135.289993,123.089996
4/18/2017,2342.189941,35.299999,65.389999,903.780029,140.960007,60.049999,853.98999,836.820007,163.690002,121.82,85.160004,89.730003,99.290001,168.589996,143.360001,90.800003,114.190002,147.759995,43.09,112.519997,22.709999,49.220001,35.77,129.809998,37.59,83.709999,40.25,62.27,153.270004,32.106262,73.889999,309.170013,135.320007,124.699997
4/19/2017,2338.169922,35.169998,65.040001,899.200012,142.270004,61.104,856.51001,838.210022,162.759995,121.370003,84.459999,89.75,99.68,169.25,139.759995,89.599998,113.730003,147.220001,43.299999,112.290001,22.74,48.939999,35.91,130.220001,37.529999,83.5,40.25,62.639999,154.460007,31.888046,74.07,309.769989,135.789993,124.019997
4/20/2017,2355.840088,35.610001,65.5,902.059998,143.800003,60.501999,860.080017,841.650024,164.979996,121.870003,85.550003,91.150002,101.260002,171.539993,141.179993,89.330002,114.790001,148.720001,43.689999,114.589996,23.07,48.41,36.18,131.419998,38,84.050003,40.360001,62.549999,155.360001,32.011387,74.800003,312.839996,137.520004,123.540001
4/21/2017,2348.689941,35.567501,66.400002,898.530029,143.679993,61.119999,858.950012,843.190002,163.410004,121.760002,84.519997,91.150002,101.68,171.160004,142.869995,88.620003,114.440002,150,43.810001,114.269997,22.709999,47.25,36.32,131.520004,38.16,83.790001,39.93,61.889999,155.039993,31.916508,74.940002,312.049988,137.210007,123.540001
4/24/2017,2374.149902,35.91,67.529999,907.409973,145.470001,61.605999,878.929993,862.76001,165.779999,122.889999,87.5,91.849998,102.949997,172.330002,143.830002,89.550003,113.699997,151.889999,44.27,115.699997,23.629999,47.049999,36.75,132.889999,38.009998,84.169998,40.02,62.139999,157.339996,32.011387,74.779999,315.829987,138.919998,122.93
4/25/2017,2388.610107,36.1325,67.919998,907.619995,146.490005,62.757999,888.840027,872.299988,167.529999,123.43,88.260002,92.110001,104.739998,174.039993,152.160004,90,115.18,153.029999,44.709999,116.129997,23.98,46.700001,36.869999,133.490005,38.490002,84.75,39.939999,62.299999,158.809998,32.030361,75.050003,317.75,140.270004,121.449997
4/26/2017,2387.449951,35.919998,67.830002,909.289978,146.559998,62.034,889.140015,871.72998,167.630005,123.510002,88.43,91.82,104.019997,174.380005,150.169998,87.739998,115.580002,154.220001,44.41,116.169998,23.889999,47.360001,36.93,132.789993,38.790001,84.949997,40.439999,62.700001,168.009995,32.115749,75.43,317.769989,140.990005,122.120003
4/27/2017,2388.77002,35.947498,68.269997,918.380005,147.699997,61.726002,891.440002,874.25,166.550003,123.739998,87.610001,91.599998,105.639999,174.630005,153.080002,87.690002,115.839996,156.119995,47.150002,117.099998,23.65,46.669998,37.43,133.380005,39.59,85.849998,39.91,62.580002,166.699997,32.125237,75.440002,318.070007,140.949997,122.080002
4/28/2017,2384.199951,35.912498,68.459999,924.98999,150.25,62.813999,924.52002,905.960022,165.210007,123.470001,87,91.220001,104.300003,174.880005,152.199997,87.330002,115.599998,156.100006,47.720001,116.32,23.34,45.91,36.150002,133.740005,39.189999,86.120003,39.630001,62.330002,165.330002,32.182163,75.18,314.850006,139.059998,122.349998
5/1/2017,2388.330078,36.645,69.410004,948.22998,152.460007,64.566002,932.820007,912.570007,165.440002,123.339996,87.059998,91.260002,106.639999,174.589996,155.350006,87.089996,114.730003,154.210007,47.540001,116.370003,23.610001,45.880001,36.310001,135.110001,39.189999,86.660004,39.099998,62.380001,166.619995,32.049335,75.230003,315.829987,139.860001,121.080002
5/2/2017,2391.169922,36.877499,69.300003,946.940002,152.779999,63.778,937.090027,916.440002,166.050003,123.699997,86.5,92.540001,103.480003,174.139999,156.449997,86.220001,114.370003,154.949997,49.049999,118.120003,23.530001,45.91,36.970001,135,39.34,87.089996,38.950001,62.700001,167.25,31.888046,75.519997,315.339996,139.149994,121.699997
5/3/2017,2388.129883,36.764999,69.080002,941.030029,151.800003,62.203999,948.450012,927.039978,166.729996,123.330002,87,92.440002,104.25,172.539993,155.589996,86.43,111.620003,155,49.02,117.330002,23.77,46.150002,36.98,134.850006,38.540001,86.550003,38.400002,63.630001,168.320007,31.755219,75.760002,314.019989,138.289993,121.779999
5/4/2017,2389.52002,36.6325,68.809998,937.530029,150.850006,59.091999,954.719971,931.659973,166.339996,123.949997,87.099998,92.620003,103.849998,174.020004,157.25,86.449997,111.169998,154.860001,48.91,117.919998,23.85,45.880001,36.849998,134.610001,38.290001,86.519997,38.009998,63.380001,170.119995,31.736242,76.339996,313.589996,138.100006,121.18
5/5/2017,2399.290039,37.240002,69,934.150024,150.240005,61.669998,950.280029,927.130005,166.550003,123.510002,87,92.089996,103.860001,174.119995,156.600006,86.5,111.989998,155.729996,49.299999,117.5,23.74,46.689999,36.82,134.839996,39.009998,86.970001,38.560001,63.970001,171.059998,31.764706,76.5,316.269989,138.990005,121.290001
5/8/2017,2399.379883,38.252499,68.940002,949.039978,151.059998,61.438,958.690002,934.299988,165.020004,123.25,87.099998,91.919998,102.769997,174.440002,156.380005,86.550003,111.419998,156.889999,49.169998,116.610001,23.959999,46.630001,36.540001,135.119995,39.200001,86.860001,38.57,64.010002,170.389999,31.736242,76.120003,314.920013,138.410004,120.629997
5/9/2017,2396.919922,38.497501,69.040001,952.820007,150.479996,64.251999,956.710022,932.169983,163.460007,123.209999,86.75,92,102.940002,173.240005,157.460007,86.400002,112.07,157.679993,49.220001,116.410004,23.98,46.419998,36.369999,135.600006,39.080002,87.129997,38.220001,63.290001,172.119995,31.669828,76.720001,314.200012,138.350006,120.620003
5/10/2017,2399.629883,38.314999,69.309998,948.950012,150.289993,65.043999,954.840027,928.780029,163.720001,122.809998,87.43,92.25,121.290001,173.389999,160.279999,86.489998,109.660004,158.130005,49.790001,116.650002,24.15,46.380001,36.009998,136.149994,39.099998,87.309998,38.450001,63.939999,170.970001,31.337761,76.699997,316.200012,139.210007,120.480003
5/11/2017,2394.439941,38.487499,68.459999,947.619995,150.039993,64.620003,955.890015,930.599976,163.270004,123.199997,87.160004,92.099998,126.5,173.320007,158.539993,86.169998,109.580002,156.199997,49.700001,116.529999,24.07,46.02,35.689999,136.289993,39.259998,87.709999,38.439999,64.43,171.009995,31.347248,76.129997,314.25,138.240005,120.480003
5/12/2017,2390.899902,39.025002,68.379997,961.349976,150.330002,64.961998,955.140015,932.219971,163.320007,123.639999,86.919998,92.730003,127.889999,171.809998,160.809998,86.190002,109.690002,156.919998,49.369999,117.129997,24,45.84,35.529999,136.839996,38.98,89.040001,38.490002,63.57,171.520004,31.318785,75.709999,312.980011,137.509995,121.389999
5/15/2017,2402.320068,38.924999,68.43,957.969971,150.190002,63.175999,959.219971,937.080017,163.800003,126.989998,87.339996,93.230003,134.309998,171.529999,160.020004,86.330002,109.129997,157.330002,49.77,118.209999,24.059999,45.380001,35.630001,137.600006,38.970001,89.800003,38.59,63.509998,172.259995,31.423149,76.290001,314.940002,138.580002,121.059998
5/16/2017,2400.669922,38.8675,69.410004,966.070007,149.779999,63.402,964.609985,943,163.610001,127.769997,87.610001,93.150002,136.809998,168.119995,159.410004,86.239998,107.980003,158.259995,50.34,118.489998,23.99,45.310001,35.82,138.029999,38.82,89.75,38.189999,63.790001,172.270004,30.92979,75.110001,314.519989,138.630005,121.510002
5/17/2017,2357.030029,37.5625,67.480003,944.76001,144.850006,61.222,942.169983,919.619995,161.259995,126.669998,84.269997,91.760002,127.720001,168.860001,153.199997,86.260002,106.309998,156.089996,49.049999,116.800003,22.57,44.48,35.040001,134.330002,38.099998,87.839996,37.459999,63,170.970001,30.578747,75.120003,308.160004,134.889999,123.279999
5/18/2017,2365.719971,38.134998,67.709999,958.48999,147.660004,62.612,950.5,930.23999,161.619995,126.970001,83.959999,91.709999,133.070007,171.449997,155.699997,85.870003,106.68,155.699997,49.110001,116.239998,22.74,45.040001,35.220001,134.539993,38.669998,87.75,37.950001,63.889999,171.740005,30.56926,77.540001,308.420013,135.380005,123.419998
5/19/2017,2381.72998,38.264999,67.690002,959.840027,148.059998,62.166,954.650024,934.01001,163.240005,127,84.779999,92.480003,136,172.589996,157.020004,86.239998,107.519997,156.300003,49.389999,117.580002,23.049999,45.419998,35.400002,136.429993,38.849998,87.400002,38.240002,63.779999,171.529999,30.796965,78.769997,311.600006,136.029999,123.709999
5/22/2017,2394.02002,38.497501,68.449997,970.669983,148.240005,62.07,964.070007,941.859985,165.130005,127.260002,84.699997,93.309998,138.899994,174.699997,157.160004,86.209999,107.629997,155.960007,49.77,119,23.040001,45.48,35.77,138.860001,39.490002,88.940002,38.25,64.040001,172.100006,30.474382,78.550003,313.170013,136.949997,123.370003
5/23/2017,2398.419922,38.450001,68.68,971.539978,148.070007,60.771999,970.549988,948.820007,165.479996,127.519997,85.760002,93.860001,137.029999,175.220001,157.949997,86.080002,107.019997,154.830002,50.130001,119.599998,23.389999,45.48,35.860001,139.520004,39.779999,88.489998,38.310001,64.550003,171.830002,30.493359,78.489998,313.73999,137.399994,122.540001
5/24/2017,2404.389893,38.334999,68.769997,980.349976,150.039993,62.043999,977.609985,954.960022,164.929993,127.510002,85.709999,94.809998,138.570007,175.589996,157.75,86.5,107.709999,155,51.049999,120.699997,23.360001,45.040001,36.119999,141.119995,40.330002,89.599998,38.150002,64.93,172.330002,30.40797,78.150002,314.619995,137.490005,123.230003
5/25/2017,2415.070068,38.467499,69.620003,993.380005,151.960007,63.366001,991.859985,969.539978,165.300003,127.529999,85.349998,95.040001,138.259995,178.050003,163.050003,86.860001,107.269997,156.460007,50.93,121.919998,23.25,45.310001,36.259998,142.850006,40.34,91.269997,38.23,65.040001,172.899994,30.512335,78.309998,315.109985,137.580002,123.269997
5/26/2017,2415.820068,38.4025,69.959999,995.780029,152.130005,65.028,993.27002,971.469971,165.690002,126.919998,85.360001,94.669998,141.839996,177.5,162.429993,87.25,108.410004,154.899994,51.189999,121.629997,23.24,45.32,36.259998,141.889999,40.91,90.830002,38.119999,64.919998,173.419998,30.493359,78.129997,314.309998,137.539993,123.480003
5/30/2017,2412.909912,38.4175,70.410004,996.700012,152.380005,67.019997,996.169983,975.880005,165.110001,127.110001,83.900002,94.720001,144.869995,176.589996,163.220001,87.400002,108.339996,153.880005,51.060001,121.650002,22.91,46.200001,36.18,142.410004,41.099998,90.860001,38.549999,64.879997,173.25,30.483871,78.150002,313.309998,136.460007,124.089996
5/31/2017,2411.800049,38.189999,69.839996,994.619995,151.460007,68.202003,987.090027,964.859985,165.279999,128.25,82.150002,95.230003,144.350006,175.179993,163.070007,88.089996,107.940002,153.509995,52.209999,122.879997,22.41,46.639999,36.110001,141.860001,41.689999,89.639999,38.529999,65.110001,172.789993,30.97723,78.599998,313.369995,136.320007,124.400002
6/1/2017,2430.060059,38.294998,70.099998,995.950012,151.529999,68.073997,988.289978,966.950012,166.660004,128.779999,83.059998,95.400002,144.360001,179.580002,162.990005,88.129997,108.209999,155.149994,53.16,123.400002,22.629999,46.509998,36.119999,141.380005,41.66,90.050003,38.869999,65.260002,174.820007,31.034155,79.809998,318.309998,138.949997,124.150002
6/2/2017,2439.070068,38.862499,71.760002,1006.72998,153.610001,67.970001,996.119995,975.599976,166.289993,130.080002,82.639999,96.150002,143.639999,179.389999,165.179993,88.589996,107.18,155.350006,53.52,125.199997,22.450001,46.439999,36.32,143.479996,41.990002,90.860001,38.869999,65.470001,176.389999,30.872866,79.620003,318.73999,139.850006,125.620003
6/5/2017,2436.100098,38.482498,72.279999,1011.340027,153.630005,69.463997,1003.880005,983.679993,166.520004,130.360001,82.790001,96.550003,148.009995,179.369995,165.059998,88.739998,106.519997,154.789993,53.799999,125.900002,22.41,46.369999,36.34,143.589996,41.790001,91.379997,38.810001,65.07,176.440002,30.6926,80.260002,317.440002,138.979996,124.839996
6/6/2017,2429.330078,38.612499,72.519997,1003,152.809998,70.57,996.679993,976.570007,166.130005,130.830002,82.959999,95.790001,147.339996,180.820007,165.169998,88.800003,105.5,154.199997,53.400002,125.239998,22.23,46.439999,36.130001,143.029999,41.720001,91.099998,38.73,64.669998,176.070007,30.426945,78.93,316.269989,138.850006,125.519997
6/7/2017,2433.139893,38.842499,72.389999,1010.070007,153.119995,71.93,1001.5,980.940002,166.5,130.75,83.910004,96.089996,149.119995,183.210007,165.610001,88.769997,105.919998,154.960007,53.849998,125.190002,22.6,46.5,36.259998,143.619995,41.889999,91.389999,38.759998,64.059998,176.339996,30.360531,79.150002,316.109985,138.979996,124.919998
6/8/2017,2433.790039,38.747501,71.949997,1010.27002,154.710007,74,1004.280029,983.409973,166.940002,130.550003,84.949997,96.089996,159.940002,181.690002,165.880005,87.849998,104.32,153.5,54.389999,124.760002,22.969999,46.189999,36.48,142.630005,40.939999,91.25,38.5,63.200001,174.809998,30.123341,78.93,318.890015,140.880005,124.589996
6/9/2017,2431.77002,37.244999,70.32,978.309998,149.600006,71.463997,970.119995,949.830017,170,131.529999,86.959999,94.559998,149.600006,181.460007,158.029999,88.160004,105.620003,152.960007,53.400002,123.040001,23.67,46.720001,35.709999,138.050003,40.689999,87.269997,38.790001,64.389999,174.929993,31.091082,79.419998,320.040009,141.610001,124.400002
6/12/2017,2429.389893,36.355,69.779999,964.909973,148.440002,71.802002,961.809998,942.900024,170.5,131.820007,86.980003,93.5,149.970001,179.25,151.440002,88.239998,107.040001,152.179993,52.16,120.760002,23.780001,47.189999,35.73,137.25,40.970001,86.18,39.07,64.389999,173.380005,31.024668,79.239998,320.380005,141.380005,124.360001
6/13/2017,2440.350098,36.647499,70.650002,980.789978,150.679993,75.190002,970.5,953.400024,171.470001,132.020004,87.269997,95.080002,151.399994,181.050003,152.720001,88.059998,106.559998,153.990005,52.060001,122.32,23.77,46.459999,35.880001,139.089996,41.220001,87.269997,38.68,63.27,174.929993,30.910816,79.519997,322.450012,142.100006,124.379997
6/14/2017,2437.919922,36.290001,70.269997,976.469971,150.25,76.132004,967.929993,950.76001,171.449997,132.770004,87.089996,95.32,151.720001,182.360001,152.199997,88.440002,106.139999,156.759995,51.900002,122.5,23.76,46.689999,35.529999,138.25,41.09,87.169998,38.720001,63.369999,174.570007,31.015181,79.900002,321.029999,141.259995,126.300003
6/15/2017,2432.459961,36.072498,69.900002,964.169983,149.800003,75.068001,960.179993,942.309998,170.550003,133.039993,86.57,94.169998,152.369995,180.380005,151.759995,89.379997,105.980003,156.770004,52.290001,121.419998,23.540001,46.639999,35.310001,137.520004,41.439999,86.269997,38.84,63.189999,174.130005,31.129032,78.910004,319.51001,140.539993,126.099998
6/16/2017,2433.149902,35.567501,70,987.710022,150.639999,74.279999,958.619995,939.780029,170.479996,134.350006,86.18,94.169998,151.619995,181.630005,152.380005,89.660004,105.510002,156.639999,51.84,121.959999,23.43,46.630001,35.209999,137.839996,41.279999,86,38.959999,62.970001,174.860001,31.280834,75.239998,318.98999,140.190002,126.349998
6/19/2017,2453.459961,36.584999,70.870003,995.169983,152.869995,73.959999,975.219971,957.369995,171.550003,134.070007,88.07,94.790001,157.320007,183.020004,153.399994,89.860001,105.370003,158.809998,52.93,123.089996,23.91,46.57,35.509998,140.350006,41.799999,87.540001,38.91,63.68,176.25,31.518026,75.5,320.910004,141.229996,126.169998
6/20/2017,2437.030029,36.252499,69.910004,992.590027,152.25,74.447998,968.98999,950.630005,170.550003,134.220001,87.519997,94.379997,157.089996,183.270004,152.050003,89.629997,103.940002,157.669998,52.52,122.93,23.49,45.939999,34.860001,140.910004,40.389999,86.919998,38.66,64.529999,175.669998,31.840607,75.540001,317.359985,139.800003,127.300003
6/21/2017,2435.610107,36.467499,70.269997,1002.22998,153.910004,75.279999,978.590027,959.450012,169.619995,134.910004,87.120003,94.540001,159.470001,184.919998,155.029999,89.400002,104.800003,156.589996,53.540001,123.099998,23.129999,45.41,34.580002,144.240005,40.279999,87.559998,38.150002,65.459999,175.600006,32.144211,76.239998,315.519989,139.449997,127.559998
6/22/2017,2434.5,36.407501,70.260002,1001.299988,153.399994,76.522003,976.619995,957.090027,168.320007,136.050003,87.019997,93.949997,158.369995,186.5,154.889999,89.029999,104.220001,155.479996,53.869999,123.300003,22.93,45.419998,34.360001,143.690002,39.939999,88.470001,38.099998,66.019997,175.470001,32.314991,75.519997,315.950012,139.979996,127.839996
6/23/2017,2438.300049,36.57,71.209999,1003.73999,155.070007,76.690002,986.090027,965.590027,167.220001,136.429993,86.860001,95.580002,153.830002,185.25,158.020004,89.419998,104.360001,151.309998,54.330002,124.010002,22.82,45.389999,34.189999,145.410004,39.5,88.620003,37.950001,66.160004,174.440002,32.419353,74.839996,317.269989,140.910004,127.779999
6/26/2017,2439.070068,36.455002,70.529999,993.97998,153.589996,75.498001,972.090027,952.27002,167.490005,136.339996,87.239998,95.220001,152.149994,185.119995,157.5,89.360001,105.57,151.419998,53.740002,123.519997,22.889999,45.75,34.07,144.960007,39.59,88.110001,38.150002,65.919998,173.229996,32.296017,75.5,318.51001,141.080002,128.259995
6/27/2017,2419.379883,35.932499,69.209999,976.780029,150.580002,72.473999,948.090027,927.330017,167.350006,135.009995,88.050003,94.900002,146.580002,184.600006,151.029999,88.610001,105.410004,152.240005,52.73,122.739998,23.27,44.84,33.650002,142.539993,39.25,87.68,37.700001,65.540001,173.699997,32.039848,76.010002,315.890015,139.839996,126.889999
6/28/2017,2440.689941,36.4575,69.800003,990.330017,153.240005,74.248001,961.01001,940.48999,169.889999,133.820007,89.82,96.230003,151.75,185.699997,153.410004,88.370003,106.860001,153.229996,54.389999,124.809998,23.879999,44.84,34.200001,143.809998,39.860001,88.089996,37.939999,65.160004,175.770004,32.020874,76.510002,319.48999,141.979996,126.470001
6/29/2017,2419.699951,35.919998,68.489998,975.929993,151.039993,72.150002,937.820007,917.789978,169.300003,132.639999,91.150002,94.419998,146.679993,185.270004,150.089996,86.989998,105.709999,152.160004,53.419998,121.510002,24.32,44.41,33.540001,141.240005,38.869999,86.800003,37.619999,64.339996,173.889999,31.907021,75.93,317.410004,141.139999,125.410004
6/30/2017,2423.409912,36.005001,68.93,968,150.979996,72.321999,929.679993,908.72998,169.369995,132.289993,91.400002,93.779999,144.559998,185.419998,149.410004,87.150002,106.25,153.399994,53.669998,121.449997,24.26,44.66,33.740002,141.440002,38.919998,86.599998,37.73,64.089996,174.470001,31.86907,75.68,317.619995,140.919998,125.120003
7/3/2017,2429.01001,35.875,68.169998,953.659973,148.429993,70.524002,919.460022,898.700012,171.800003,132.899994,92.75,93.349998,139.330002,186.649994,146.169998,87.739998,107.459999,154.009995,52.869999,120.779999,24.68,45,33.459999,138.410004,38.360001,86.099998,38.110001,64.269997,174.410004,32.087288,75.360001,320.040009,142.100006,124.459999
7/5/2017,2432.540039,36.022499,69.080002,971.400024,150.339996,65.417999,932.26001,911.710022,171.850006,133.639999,93.68,94.010002,143.050003,188.25,147.610001,87.669998,105.629997,152.690002,54.610001,121.980003,24.92,44.650002,34.34,141.210007,38.709999,87.5,38.119999,64.160004,175.740005,31.916508,75.32,318.809998,141.589996,124.489998
7/6/2017,2409.75,35.682499,68.57,965.140015,148.820007,61.765999,927.690002,906.690002,170.199997,132.520004,93.379997,93.25,143.479996,186.940002,146.25,87.370003,103.349998,152.050003,53.470001,120.800003,24.709999,43.52,33.630001,140.75,38.25,86.849998,37.18,63.099998,175.039993,31.518026,75.470001,314.910004,139.139999,123.459999
7/7/2017,2425.179932,36.044998,69.459999,978.76001,151.440002,62.644001,940.809998,918.590027,171.139999,132.539993,93.849998,93.919998,146.759995,187.960007,150.179993,87.650002,103.32,152.229996,53.970001,122.199997,24.83,43.48,33.880001,142.220001,38.57,87.919998,36.98,63.16,177.490005,31.641367,75.330002,318.029999,140.490005,122.720001
7/10/2017,2427.429932,36.264999,69.980003,996.469971,153.5,63.209999,951,928.799988,170.25,131.550003,93.190002,95.089996,153.699997,186.949997,152.669998,87.089996,103.589996,151.179993,54.939999,122.730003,24.889999,43.200001,33.650002,143.339996,38.759998,88.5,36.830002,62.830002,177.669998,31.698292,73.230003,317.320007,139.880005,122.900002
7/11/2017,2425.530029,36.3825,69.989998,994.130005,155.270004,65.444,953.530029,930.090027,169.240005,131.229996,92.830002,95.410004,155.880005,185.949997,154.330002,86.769997,103.839996,150.600006,54.759998,124.230003,24.6,42.889999,33.919998,142.929993,38.77,88.349998,36.599998,62.34,178.639999,31.470589,73.470001,317.859985,140.289993,123.110001
7/12/2017,2443.25,36.435001,71.150002,1006.51001,158.899994,65.903999,967.659973,943.830017,169.919998,132.229996,92.510002,96.18,162.509995,186.690002,158.75,86.959999,104.379997,152.589996,56.549999,125.279999,24.35,43.220001,34.25,145.910004,39.02,90.400002,36.830002,62.779999,180.199997,31.518026,73.940002,319.859985,141.369995,123.959999
7/13/2017,2447.830078,36.942501,71.769997,1000.630005,159.259995,64.681999,968.849976,947.159973,169.690002,131.860001,93.099998,95.940002,160.630005,185.479996,158.210007,86.699997,104.290001,153.289993,57.900002,125.470001,24.620001,43.490002,34.240002,145.050003,39.310001,89.57,36.209999,62.889999,180.029999,31.574953,75.050003,320.200012,141.490005,123.18
7/14/2017,2459.27002,37.259998,72.779999,1001.809998,159.970001,65.556,976.909973,955.98999,169.470001,132.600006,92.25,96.93,164.949997,186.899994,161.119995,87.099998,105.089996,152.880005,57.16,127.010002,24.209999,43.560001,34.68,146.160004,39.200001,90,36.299999,63.060001,180.949997,31.717268,76.339996,321.190002,141.729996,123.330002
7/17/2017,2459.139893,37.389999,73.349998,1010.039978,159.729996,63.914001,975.960022,953.419983,170.160004,132.149994,91.389999,96.830002,164.25,186.350006,161.699997,87.550003,104.790001,153.889999,57.580002,127.43,24.02,43.66,34.470001,146.399994,39.200001,89.290001,36.389999,62.610001,180.789993,31.54649,76.370003,321.920013,142.059998,123.669998
7/18/2017,2460.610107,37.52,73.300003,1024.449951,162.860001,65.648003,986.950012,965.400024,170.309998,134.460007,91.07,97.580002,165.960007,186.850006,183.600006,88.639999,105.75,152.169998,58.959999,127.730003,23.9,43.360001,34.529999,147.889999,39.18,89.269997,35.990002,62.41,179.350006,31.650854,76.199997,320.850006,141.690002,124.75
7/19/2017,2473.830078,37.755001,73.860001,1026.869995,164.139999,65.052002,992.77002,970.890015,171.199997,135.210007,91.199997,98.25,165.100006,189.190002,183.860001,88.349998,106.82,153.300003,58.349998,128.039993,24.059999,43.450001,34.560001,148.919998,39.34,89.559998,36.130001,62.619999,180.149994,31.897533,75.870003,324.149994,143.100006,124.800003
7/20/2017,2473.449951,37.584999,74.220001,1028.699951,164.529999,65.984001,992.190002,968.150024,171.330002,136.570007,91.199997,98.110001,167.5,191.5,183.600006,88.599998,107.360001,147.029999,59.09,128.470001,23.940001,44.220001,34.75,149.940002,39.490002,90.540001,36.52,62.939999,181.550003,31.821632,76.019997,323.799988,143.199997,125.160004
7/21/2017,2472.540039,37.567501,73.790001,1025.670044,164.429993,65.68,993.840027,972.919983,171.339996,135.309998,90.889999,99.599998,168.100006,191.779999,188.539993,88.610001,107.089996,146.649994,58.669998,129.270004,23.799999,44.23,34.73,149.520004,39.630001,89.690002,36.509998,62.630001,182.179993,31.764706,76.150002,322.950012,142.550003,125.690002
7/24/2017,2469.909912,38.022499,73.599998,1038.949951,166,68.503998,998.309998,980.340027,171.369995,133.009995,91.279999,100.370003,166.149994,190.889999,187.910004,88.18,107,144.580002,58.580002,129.520004,23.91,43.709999,34.5,149.529999,39.470001,89.669998,36.23,62.57,182.160004,31.612904,76.889999,323.519989,142.75,125.199997
7/25/2017,2477.129883,38.185001,74.190002,1039.869995,165.279999,67.919998,969.030029,950.700012,172.940002,131.880005,92.800003,99.989998,165.350006,190.399994,186.970001,89.139999,106.419998,146.970001,58.259998,129.979996,24.48,43.98,34.669998,148.210007,39.75,90.629997,36.220001,62.360001,180.130005,31.404175,78.519997,326.410004,144.050003,123.57
7/26/2017,2477.830078,38.365002,74.050003,1052.800049,165.610001,68.769997,965.309998,947.799988,173.020004,130.949997,91.93,100.849998,167.259995,190.75,189.080002,89.300003,106.940002,146.690002,58.790001,130.990005,24.209999,44.400002,34.75,149.779999,39.349998,91.07,38.029999,61.799999,175.059998,31.204933,78.900002,323.369995,143.25,123.769997
7/27/2017,2475.419922,37.639999,73.160004,1046,170.440002,66.891998,952.51001,934.090027,173.050003,130.830002,91.550003,99.57,161.740005,188.929993,182.679993,90.68,110,147.729996,60.150002,128.929993,24.110001,47.810001,34.970001,146.199997,39.43,90.510002,39.41,63.689999,175.270004,31.309298,79.779999,322.410004,142.339996,123.160004
7/28/2017,2472.100098,37.375,73.040001,1020.039978,172.449997,67.014,958.330017,941.530029,174,131.850006,91.279999,99.150002,164.389999,191.149994,184.039993,90.209999,109.959999,148.080002,59.200001,127.910004,24.030001,47.939999,35.310001,146.729996,39.52,90.620003,39,64.110001,175.970001,31.451612,79.809998,320.880005,141.960007,123.889999
7/31/2017,2470.300049,37.182499,72.699997,987.780029,169.25,64.694,945.5,930.5,174.970001,132.720001,91.800003,99.559998,162.509995,191.809998,181.660004,90.82,109.93,149.600006,58.549999,127.800003,24.120001,48.400002,35.470001,146.490005,40.450001,90.800003,39,63.880001,175.529999,31.4611,79.989998,320.5,141.509995,124.040001
8/1/2017,2476.350098,37.512501,72.580002,996.190002,169.860001,63.914001,946.559998,930.830017,176.289993,132.509995,93.029999,100.870003,164.490005,192.229996,182.029999,91.099998,110.610001,149.850006,59.34,129.490005,24.450001,48.889999,36.349998,147.360001,40.34,91.220001,38.880001,63.919998,175.470001,31.385199,80.5,321.320007,141.779999,124.639999
